회사명,종목코드,사업연도,결산월,업종,업종별배당율,주식배당,액면가,기말주식수,주당배당금,배당성향,총배당금액,시가배당률
엔지브이아이,093510,2021,12,0,0,0,500,"6,020,000",0,0,0,0
엔지브이아이,093510,2020,12,0,0,0,500,"6,020,000",0,0,0,0
엔지스테크널러지,208860,2021,12,소프트웨어,0.32,0,500,"11,443,863",0,0,0,0
엔지스테크널러지,208860,2020,12,소프트웨어,0.56,0,500,"10,590,285",0,0,0,0
엔지켐생명과학,183490,2021,12,제약,0.3,0,500,"8,331,345",0,0,0,0
엔지켐생명과학,183490,2020,12,제약,0.2,0,500,"8,247,200",0,0,0,0
엔케이,085310,2021,12,기계,0.76,0,500,"79,983,352",0,0,0,0
엔케이,085310,2020,12,기계,1.23,0,500,"79,983,352",0,0,0,0
엔케이맥스,182400,2021,12,제약,0.3,0,500,"37,526,578",0,0,0,0
엔케이맥스,182400,2020,12,제약,0.2,0,500,"33,920,553",0,0,0,0
엔켐,348370,2021,12,화학,0.41,0,500,"15,195,692",0,0,0,0
엔켐,348370,2020,12,0,0,0,0,0,0,0,0,0
엔텔스,069410,2021,12,소프트웨어,0.32,0,500,"10,244,824",0,0,0,0
엔텔스,069410,2020,12,소프트웨어,0.56,0,500,"6,899,227",0,0,0,0
엔투텍,227950,2021,06,기계·장비,0.53,0,100,"70,914,180",0,0,0,0
엔투텍,227950,2020,06,기계·장비,0.78,0,100,"39,896,331",0,0,0,0
엔피,291230,2021,12,기타서비스,0.5,0,100,"39,999,808",0,0,0,0
엔피,291230,2020,12,금융,1.04,0,100,"7,550,000",0,0,0,0
엔피디,198080,2021,12,IT부품,0.36,0,500,"21,535,185",0,0,0,0
엔피디,198080,2020,12,IT부품,0.51,0,500,"21,535,185",0,0,0,0
엔피씨,004250,2021,12,화학,1.1,0,500,"36,720,000",0,0,0,0
엔피씨,004250,2020,12,화학,0.94,0,500,"36,720,000",100,22.365,"4,219,167,705",3.100
엔피케이,048830,2021,12,화학,0.41,0,500,"18,723,923",0,0,0,0
엔피케이,048830,2020,12,화학,0.51,0,500,"18,723,923",30,091.945,"560,861,910",1.600
엘디티,096870,2021,12,반도체,0.42,0,500,"6,678,400",0,0,0,0
엘디티,096870,2020,12,반도체,0.47,0,500,"6,678,400",0,0,0,0
엘리비젼,276240,2021,12,0,0,0,500,"6,674,400",0,0,0,0
엘리비젼,276240,2020,12,0,0,0,500,"6,674,400",0,0,0,0
